"username","total_count","earliest","latest","career_length","play_freq","percent_rapid","percent_Blitz","percent_bullet","percent_classic","percent_puzzle"
"milan6",1,2016-08-03,2016-08-03,1,1,0,0,0,1,0
"oleg243345",2025,2016-08-03,2024-10-10,2991,0.67703109327984,0.0849382716049383,0.309135802469136,0.834567901234568,0.0804938271604938,0.000987654320987654
"paft13",18,2016-08-03,2019-10-06,1160,0.0155172413793103,0,0.666666666666667,0.166666666666667,0.333333333333333,0
"pmdo",2,2016-08-03,2016-09-28,57,0.0350877192982456,0,1,0,0,0
"qwertyytrewq1997",1,2016-08-03,2016-08-03,1,1,0,0,0,1,0
"rafid3220",2,2016-08-03,2016-08-04,2,1,0,0,0,1,0
"romenlik12",2460,2016-08-03,2024-10-09,2990,0.822742474916388,0.823577235772358,0.0264227642276423,0.00040650406504065,0.173577235772358,0.213008130081301
"samlucid",54,2016-08-03,2022-10-03,2253,0.0239680426098535,0,0,0,0.0555555555555556,0.944444444444444
"ste111",3,2016-08-03,2018-01-15,531,0.00564971751412429,0.333333333333333,0,0,1,0
"subirik",57,2016-08-03,2016-10-15,74,0.77027027027027,0,0.12280701754386,0.0175438596491228,1,0
"toradze",3,2016-08-03,2016-08-05,3,1,0,0.333333333333333,0.333333333333333,1,0
"vigomali",3,2016-08-03,2016-09-24,53,0.0566037735849057,0,0.333333333333333,0,0.666666666666667,0
"xacamar",355,2016-08-03,2018-01-21,537,0.661080074487896,0,1,0,0,0
"xr300",3,2016-08-03,2016-08-05,3,1,0,0,1,0,0
"yanlg",165,2016-08-03,2024-05-22,2850,0.0578947368421053,0,0.581818181818182,0.581818181818182,0.436363636363636,0.133333333333333
"AsianBrain",184,2016-08-04,2019-01-24,904,0.20353982300885,0.255434782608696,0.282608695652174,0.0108695652173913,0.701086956521739,0
"ChefNick",53,2016-08-04,2023-01-09,2350,0.0225531914893617,0,0.0188679245283019,0,0,0.981132075471698
"Cowboy2018",1,2016-08-04,2016-08-04,1,1,0,1,0,0,0
"Gershwingt",11,2016-08-04,2016-08-28,25,0.44,0,0.636363636363636,0.272727272727273,0.636363636363636,0
"Hostz",45,2016-08-04,2020-12-31,1611,0.0279329608938547,0.911111111111111,0.2,0,0.0222222222222222,0.0444444444444444
"JF360",8,2016-08-04,2016-09-21,49,0.163265306122449,0,1,0,0,0
"Jerch",2,2016-08-04,2017-02-02,183,0.0109289617486339,0,0,0.5,0.5,0
"Jeylong",2,2016-08-04,2017-09-24,417,0.00479616306954436,0,1,0,0,0
"Kilian9",1,2016-08-04,2016-08-04,1,1,0,1,0,0,0
"Leobertucci",232,2016-08-04,2021-10-13,1897,0.122298365840801,0.0431034482758621,0.668103448275862,0,0.556034482758621,0.021551724137931
"LilianRein",1,2016-08-04,2016-08-04,1,1,0,0,1,0,0
"Luis0798",128,2016-08-04,2017-04-24,264,0.484848484848485,0,0.21875,0.015625,0.8046875,0
"MeisamRezaie",96,2016-08-04,2017-01-11,161,0.596273291925466,0,0,0,1,0
"Reyre",321,2016-08-04,2018-02-04,550,0.583636363636364,0.0342679127725857,0.00311526479750779,0,0.968847352024922,0
"Siganoessinquerer",2123,2016-08-04,2024-10-09,2989,0.710270993643359,0.0113047574187471,0.536504945831371,0.492227979274611,0.0376825247291569,0.000471031559114461
"Skully96",1,2016-08-04,2016-08-04,1,1,0,0,0,1,0
"Soiz",508,2016-08-04,2023-10-12,2626,0.193450114242193,0.56496062992126,0.533464566929134,0.0826771653543307,0.0452755905511811,0.0078740157480315
"TOTAKE",722,2016-08-04,2023-08-09,2562,0.281811085089774,0.35595567867036,0.221606648199446,0.181440443213296,0.411357340720222,0.00831024930747922
"TheEmperors",1568,2016-08-04,2024-10-05,2985,0.525293132328308,0.198979591836735,0.596301020408163,0.289540816326531,0.086734693877551,0.231505102040816
"Tonio73005",1,2016-08-04,2016-08-04,1,1,0,0,0,1,0
"VegasorBust",3,2016-08-04,2016-11-06,95,0.0315789473684211,0,0,0,1,0
"Zepp176",1,2016-08-04,2016-08-04,1,1,0,0,0,0,0
"abazerty35",1,2016-08-04,2016-08-04,1,1,0,1,0,0,0
"abisoon",1,2016-08-04,2016-08-04,1,1,0,0,1,1,0
"amiralihashem",119,2016-08-04,2017-04-07,247,0.481781376518219,0,0.764705882352941,0.0420168067226891,0.34453781512605,0
"avrockon",750,2016-08-04,2024-10-10,2990,0.250836120401338,0.0133333333333333,0.777333333333333,0.202666666666667,0.0266666666666667,0.0493333333333333
"brschess",1,2016-08-04,2016-08-04,1,1,0,0,0,1,0
"chessjesus833",1,2016-08-04,2016-08-04,1,1,0,0,0,1,0
"coelho88",10,2016-08-04,2016-08-17,14,0.714285714285714,0,1,0,0.3,0
"cophi",3,2016-08-04,2016-08-06,3,1,0,0,0,1,0
"dalton35",1151,2016-08-04,2024-10-05,2985,0.385594639865997,0.0052128583840139,0.36750651607298,0.78627280625543,0.0156385751520417,0.00173761946133797
"diablito9971",862,2016-08-04,2024-10-10,2990,0.288294314381271,0.0452436194895592,0.979118329466357,0,0.0266821345707657,0
"dukaduks",10,2016-08-04,2016-08-18,15,0.666666666666667,0,0,0,1,0
"enviro",789,2016-08-04,2023-12-16,2691,0.293199554069119,0.318124207858048,0.475285171102662,0.017743979721166,0.408111533586819,0.00253485424588086
"eponymouse",948,2016-08-04,2024-03-07,2773,0.34186801298233,0.080168776371308,0.794303797468354,0.00421940928270042,0.00632911392405063,0.100210970464135
"fulrak",4,2016-08-04,2016-08-08,5,0.8,0,0.75,0,0.25,0
"hihiplayer",21,2016-08-04,2017-09-16,409,0.0513447432762836,0,0,0,0.0476190476190476,0
"jofanlle",2,2016-08-04,2016-08-05,2,1,0,0,0,1,0
"josexa",81,2016-08-04,2022-04-13,2079,0.038961038961039,0,0.407407407407407,0,0.592592592592593,0
"kreutzersonat",1,2016-08-04,2016-08-04,1,1,0,0,0,1,0
"lahcendz",1,2016-08-04,2016-08-04,1,1,0,1,0,0,0
"larrottica",1147,2016-08-04,2024-10-07,2987,0.383997321727486,0.00697471665213601,0.998256320836966,0.019180470793374,0.000871839581517001,0.000871839581517001
"leonardo2611",1,2016-08-04,2016-08-04,1,1,0,0,0,1,0
"matthieuxi",85,2016-08-04,2023-12-27,2702,0.0314581791265729,0.0117647058823529,0.470588235294118,0.117647058823529,0.0941176470588235,0.352941176470588
"mohamed000",1,2016-08-04,2016-08-04,1,1,0,0,0,0,0
"mohamed0hamdi5",12,2016-08-04,2020-04-06,1342,0.00894187779433681,0.833333333333333,0.0833333333333333,0,0.25,0.0833333333333333
"nvitwuqv",33,2016-08-04,2016-09-13,41,0.804878048780488,0,1,0,0,0
"pat000pat",416,2016-08-04,2024-05-06,2833,0.146840804800565,0,0.341346153846154,0.658653846153846,0.00240384615384615,0.112980769230769
"pokemon1234",492,2016-08-04,2018-07-17,713,0.690042075736325,0,0.985772357723577,0.119918699186992,0,0
"r9827z",1,2016-08-04,2016-08-04,1,1,0,1,0,0,0
"rezae2016",50,2016-08-04,2017-05-03,273,0.183150183150183,0,0.16,0,0.92,0
"riboskic",1,2016-08-04,2016-08-04,1,1,0,1,0,0,0
"sahbaoui",3,2016-08-04,2016-08-12,9,0.333333333333333,0,1,0.333333333333333,0.666666666666667,0
"sandykuswendy",1,2016-08-04,2016-08-04,1,1,0,1,1,0,0
"saoking",3,2016-08-04,2016-08-21,18,0.166666666666667,0,0.666666666666667,0,0.333333333333333,0
"sebastianmuz",953,2016-08-04,2024-10-10,2990,0.318729096989967,0.857292759706191,0.280167890870934,0.0891920251836306,0.0713536201469045,0
"sergior2016ago",1,2016-08-04,2016-08-04,1,1,0,1,0,0,0
"shotput",500,2016-08-04,2020-02-03,1279,0.390930414386239,0,0.048,1,0.002,0
"tarbena",538,2016-08-04,2020-03-28,1333,0.403600900225056,0,1,0,0.00185873605947955,0
"teppan",1,2016-08-04,2016-08-04,1,1,0,1,0,0,0
"tyoule",23,2016-08-04,2016-10-08,66,0.348484848484849,0,1,0,0,0
"v123",2,2016-08-04,2017-12-23,507,0.00394477317554241,0,0.5,0.5,1,0
"yhoushiar",23,2016-08-04,2016-08-26,23,1,0,1,0,0.347826086956522,0
"Aios",2088,2016-08-05,2024-10-10,2989,0.698561391769823,0.227011494252874,0.716475095785441,0.000957854406130268,0.139367816091954,0.00622605363984674
"Andersonchess32",191,2016-08-05,2017-07-17,347,0.550432276657061,0,0.979057591623037,0,0.0785340314136126,0
"Andrey_23",166,2016-08-05,2021-11-15,1929,0.0860549507516848,0.993975903614458,0,0,0,0
"ApexPr3dator",1,2016-08-05,2016-08-05,1,1,0,1,0,0,0
"AristideCC",160,2016-08-05,2017-11-15,468,0.341880341880342,0,0,0,1,0
"Aureliobar",1470,2016-08-05,2024-10-08,2987,0.492132574489454,0.00816326530612245,0.996598639455782,0.000680272108843537,0.000680272108843537,0.00204081632653061
"Bergstr4nd",1,2016-08-05,2016-08-05,1,1,0,0,0,1,0
"CMblitzstreamer",1,2016-08-05,2016-08-05,1,1,0,1,0,0,0
"CamiloGil",1,2016-08-05,2016-08-05,1,1,0,0,1,0,0
"DeV1ce",484,2016-08-05,2022-04-13,2078,0.232916265640039,0.0185950413223141,0.981404958677686,0.0247933884297521,0.00826446280991736,0.00619834710743802
"Dinno",11,2016-08-05,2016-09-20,47,0.234042553191489,0,0.818181818181818,0.363636363636364,0.272727272727273,0
"HOOD82",505,2016-08-05,2024-10-10,2989,0.168952827032452,0.110891089108911,0.807920792079208,0.544554455445545,0.0554455445544554,0.338613861386139
"I_hate_knights",1235,2016-08-05,2021-04-17,1717,0.719277810133955,0,0.551417004048583,0.582995951417004,0.00161943319838057,0.00242914979757085
"Ilovemyking",1,2016-08-05,2016-08-05,1,1,0,0,0,1,0
"ImaLittleDrunk",97,2016-08-05,2022-06-24,2150,0.0451162790697674,0,0.154639175257732,0.876288659793814,0.0103092783505155,0
"Janski43",3,2016-08-05,2016-10-08,65,0.0461538461538462,0,0.666666666666667,0,0.333333333333333,0
"KazieOnette",1,2016-08-05,2016-08-05,1,1,0,0,0,0,0
"MAXIMUZZ",4,2016-08-05,2016-08-11,7,0.571428571428571,0,1,0,0,0
"MarthaFahker",7,2016-08-05,2016-08-18,14,0.5,0,0.428571428571429,0,0.428571428571429,0
"MohammadRezaie",9,2016-08-05,2016-11-08,96,0.09375,0,0,0,1,0
"Moxeck",187,2016-08-05,2021-09-15,1868,0.100107066381156,0,0.0855614973262032,0.919786096256685,0,0.0427807486631016
"Nas_Stav",1,2016-08-05,2016-08-05,1,1,0,0,1,1,0
"Pardovnia",5,2016-08-05,2016-08-19,15,0.333333333333333,0,0.8,0,0.4,0
"Saruluffy",2,2016-08-05,2021-10-22,1905,0.0010498687664042,0.5,0,0,0.5,0
"Seryoga9491",1185,2016-08-05,2024-10-10,2989,0.396453663432586,0.751898734177215,0.00421940928270042,0.00253164556962025,0.0869198312236287,0.665822784810127
"SimplyAverage",622,2016-08-05,2022-11-10,2289,0.271734381826125,0.12379421221865,0.67524115755627,0.127009646302251,0.207395498392283,0.0192926045016077
"SsaulG",207,2016-08-05,2019-09-10,1132,0.182862190812721,0.00966183574879227,0,0,0.458937198067633,0.536231884057971
"Tezcanberk01",1,2016-08-05,2016-08-05,1,1,0,0,1,0,0
"TorresForte",41,2016-08-05,2020-11-02,1551,0.026434558349452,0.121951219512195,0.804878048780488,0,0.146341463414634,0
"Xarlebrau",420,2016-08-05,2024-02-14,2750,0.152727272727273,0.269047619047619,0.488095238095238,0.0523809523809524,0.204761904761905,0.00476190476190476
"YdroBlorn",2,2016-08-05,2020-01-20,1264,0.00158227848101266,0,1,0,0.5,0
"alexmg01",28,2016-08-05,2022-01-31,2006,0.0139581256231306,0.0714285714285714,0.214285714285714,0.107142857142857,0.0357142857142857,0.607142857142857
"aly2170",1,2016-08-05,2016-08-05,1,1,0,0,0,0,0
"angelpv",173,2016-08-05,2023-07-04,2525,0.0685148514851485,0,0.890173410404624,0.202312138728324,0,0.00578034682080925
"brandonlimit",176,2016-08-05,2017-12-08,491,0.358452138492872,0.00568181818181818,0.0568181818181818,0,0.573863636363636,0
"carlhakan",2,2016-08-05,2016-08-06,2,1,0,1,0,1,0
"chessgirl611",8,2016-08-05,2016-08-13,9,0.888888888888889,0,0.125,0.125,1,0
"chessjesus2933",1,2016-08-05,2016-08-05,1,1,0,0,0,1,0
"elisalicorne",5,2016-08-05,2016-08-10,6,0.833333333333333,0,1,0.2,0,0
"georgsokolovv",1057,2016-08-05,2024-10-10,2989,0.353629976580796,0.021759697256386,0.579943235572375,0.698202459791864,0.000946073793755913,0.0690633869441816
"gheara",1,2016-08-05,2016-08-05,1,1,0,0,1,1,0
"idir",2007,2016-08-05,2024-10-09,2988,0.671686746987952,0.0762331838565022,0.896860986547085,0.00348779272546089,0.0373692077727952,0.0901843547583458
"johncuadra",15,2016-08-05,2024-04-30,2826,0.00530785562632696,0,0.133333333333333,0.933333333333333,0.0666666666666667,0
"josefoira",1601,2016-08-05,2024-10-10,2989,0.535630645700903,0.0499687695190506,0.945658963148032,0.00562148657089319,0.0861961274203623,0.00124921923797626
"laminl",38,2016-08-05,2016-10-06,63,0.603174603174603,0,0.868421052631579,0,0.236842105263158,0
"lucianoam",186,2016-08-05,2023-12-30,2704,0.0687869822485207,0,0.973118279569892,0,0,0.032258064516129
"madmaq",1,2016-08-05,2016-08-05,1,1,0,0,0,1,0
"maxciuck",4,2016-08-05,2016-08-26,22,0.181818181818182,0,0,0,1,0
"mbratio",1,2016-08-05,2016-08-05,1,1,0,0,0,1,0
"mjortom",11,2016-08-05,2016-10-03,60,0.183333333333333,0,0.818181818181818,0.0909090909090909,0.0909090909090909,0
"omkar200",55,2016-08-05,2018-04-05,609,0.090311986863711,0.0363636363636364,0.0181818181818182,0.0363636363636364,0.981818181818182,0
"pedrocer",8,2016-08-05,2016-08-15,11,0.727272727272727,0,0.875,0,0.125,0
"rajsin1",1,2016-08-05,2016-08-05,1,1,0,1,1,0,0
"redjohnet",1,2016-08-05,2016-08-05,1,1,0,1,0,0,0
"riggsley",7,2016-08-05,2019-01-20,899,0.00778642936596218,0,0.142857142857143,0.571428571428571,0.428571428571429,0
"roadsign14",10,2016-08-05,2016-08-20,16,0.625,0,0,0,0.6,0
"sasha0709",2,2016-08-05,2016-08-10,6,0.333333333333333,0,0,0,0.5,0
"simovich",172,2016-08-05,2017-08-01,362,0.475138121546961,0,1,0,0,0
"stepanov910",1726,2016-08-05,2024-10-09,2988,0.57764390896921,0.0556199304750869,0.856894553881808,0.00579374275782155,0.0950173812282735,0.0254924681344148
"tjannrey",3,2016-08-05,2016-08-13,9,0.333333333333333,0,0.666666666666667,0,0.666666666666667,0
"wina22",406,2016-08-05,2018-05-02,636,0.638364779874214,0.12807881773399,0.536945812807882,0.00492610837438424,0.472906403940887,0
"zach96",8,2016-08-05,2016-08-21,17,0.470588235294118,0,0,0,1,0
"Aedion",161,2016-08-06,2024-08-26,2943,0.054706082229018,0.0248447204968944,0.0124223602484472,0.0062111801242236,0.0124223602484472,0.950310559006211
"Elbartolo",23,2016-08-06,2021-08-04,1825,0.0126027397260274,0,0.0434782608695652,0,0.91304347826087,0
"FreeStylee",230,2016-08-06,2024-07-23,2909,0.0790649707803369,0.278260869565217,0.7,0.0608695652173913,0.0217391304347826,0.0739130434782609
"GeorgeFd",111,2016-08-06,2024-10-10,2988,0.03714859437751,0.45045045045045,0.306306306306306,0,0.27027027027027,0
"Guava",1,2016-08-06,2016-08-06,1,1,0,1,0,0,0
"JamesFletcher",16,2016-08-06,2016-10-17,73,0.219178082191781,0,0,0,0.9375,0
"JoshCarr92",1,2016-08-06,2016-08-06,1,1,0,1,1,1,0
"Karas979",7,2016-08-06,2016-09-24,50,0.14,0,0,0,1,0
"Lannister3535",5,2016-08-06,2016-08-22,17,0.294117647058824,0,0,0,1,0
"Leonidd",350,2016-08-06,2017-08-06,366,0.956284153005464,0,0.00571428571428571,0,1,0
"Mattman012",9,2016-08-06,2017-02-12,191,0.0471204188481675,0,0.111111111111111,0.111111111111111,0.666666666666667,0
"Mithlome",939,2016-08-06,2022-12-21,2329,0.403177329325891,0.186368477103301,0.700745473908413,0.00638977635782748,0.122470713525027,0.00319488817891374
"Neoman22215",2,2016-08-06,2016-09-10,36,0.0555555555555556,0,0,0,1,0
"P13nkt",6,2016-08-06,2017-03-20,227,0.026431718061674,0,1,0,0.166666666666667,0
"Paccica",1,2016-08-06,2016-08-06,1,1,0,1,0,0,0
"Piso",2,2016-08-06,2016-08-15,10,0.2,0,0,0,1,0
"RickHitchcock",2827,2016-08-06,2024-10-10,2988,0.946117804551539,0,0.514679872656526,0.647683056243368,0.000707463742483198,0.0279448178280863
"Scorpy_laz",49,2016-08-06,2024-04-02,2797,0.017518770110833,0.0204081632653061,0.816326530612245,0.0204081632653061,0.224489795918367,0.0408163265306122
"SuryakantVerma",9,2016-08-06,2016-09-01,27,0.333333333333333,0,0,0,1,0
"TTOCSnagillum",209,2016-08-06,2017-06-24,323,0.647058823529412,0,0.92822966507177,0.133971291866029,0.177033492822967,0
"Tanatos1232",1,2016-08-06,2016-08-06,1,1,0,1,0,1,0
"TatMih",15,2016-08-06,2017-10-07,428,0.0350467289719626,0,1,0,0,0
"Tomas_Spain",2,2016-08-06,2018-03-31,603,0.0033167495854063,0,1,0,0,0
"Ursul",455,2016-08-06,2024-09-15,2963,0.153560580492744,0,0.896703296703297,0.0901098901098901,0.0659340659340659,0
"VCoves",105,2016-08-06,2024-08-10,2927,0.0358729074137342,0.114285714285714,0.619047619047619,0.523809523809524,0.019047619047619,0.180952380952381
"Vincenzo81",22,2016-08-06,2022-03-26,2059,0.0106847984458475,0.363636363636364,0.0454545454545455,0.181818181818182,0.0454545454545455,0.454545454545455
"aleks123456",146,2016-08-06,2022-07-23,2178,0.0670339761248852,0.00684931506849315,0.431506849315068,0.602739726027397,0.150684931506849,0.13013698630137
"alvwa",4,2016-08-06,2016-09-12,38,0.105263157894737,0,0.25,0,1,0
"ankara3506",313,2016-08-06,2023-11-13,2656,0.117846385542169,0.996805111821086,0.012779552715655,0,0.00319488817891374,0
"avld1564",1,2016-08-06,2016-08-06,1,1,0,1,0,0,0
"blunder76",1,2016-08-06,2016-08-06,1,1,0,0,0,1,0
"bobbyald",298,2016-08-06,2023-10-31,2643,0.112750662126372,0.0939597315436242,0.550335570469799,0,0.359060402684564,0.0436241610738255
"czekajuczij",3,2016-08-06,2016-08-16,11,0.272727272727273,0,0.666666666666667,0,1,0
"dabanof",40,2016-08-06,2023-12-31,2704,0.014792899408284,0,0.05,0.925,0,0
"denkste",1717,2016-08-06,2024-10-10,2988,0.574631860776439,0.0390215492137449,0.150262085032033,0.940594059405941,0.0139778683750728,0.0238788584740827
"hloy",522,2016-08-06,2023-03-19,2417,0.215970211005379,0.613026819923372,0.371647509578544,0.00383141762452107,0.365900383141762,0.0574712643678161
"ilyasdx",103,2016-08-06,2020-11-11,1559,0.0660679923027582,0.213592233009709,0.029126213592233,0.00970873786407767,0.815533980582524,0
"jeremy_aus",15,2016-08-06,2017-03-11,218,0.0688073394495413,0,0.733333333333333,0.8,0,0
"juniorgame",2,2016-08-06,2016-08-07,2,1,0,1,0,0,0
"karbeyazipek",2,2016-08-06,2016-08-07,2,1,0,1,0,0,0
"lc123200",2,2016-08-06,2016-08-07,2,1,0,1,0.5,0,0
"letztertyp",60,2016-08-06,2016-10-07,63,0.952380952380952,0,0.866666666666667,0.483333333333333,0.833333333333333,0
"mattyice",101,2016-08-06,2022-12-20,2328,0.0433848797250859,0.099009900990099,0.524752475247525,0.435643564356436,0.108910891089109,0.198019801980198
"mnahinkhan",1116,2016-08-06,2024-09-17,2965,0.376391231028668,0.25089605734767,0.538530465949821,0.46594982078853,0.0573476702508961,0.0824372759856631
"parsifal9",22,2016-08-06,2016-11-29,116,0.189655172413793,0,0.0909090909090909,0,0.954545454545455,0
"pouyahomeyli",1926,2016-08-06,2024-08-22,2939,0.655324940455937,0.00103842159916926,1,0.00207684319833853,0,0.000519210799584631
"rafaplaychess",1,2016-08-06,2016-08-06,1,1,0,1,0,0,0
"rebound",1,2016-08-06,2016-08-06,1,1,0,0,0,1,0
"salvator4",2,2016-08-06,2016-08-07,2,1,0,0,1,0,0
"sk21",552,2016-08-06,2024-10-06,2984,0.184986595174263,0.0289855072463768,0.432971014492754,0.681159420289855,0.0452898550724638,0.0597826086956522
"spring96",3,2016-08-06,2016-08-08,3,1,0,1,0,0,0
"tarkhan78",1632,2016-08-06,2024-10-08,2986,0.54655056932351,0.100490196078431,0.852328431372549,0.211397058823529,0.00245098039215686,0.014093137254902
"tg1603",88,2016-08-06,2020-12-02,1580,0.0556962025316456,0.306818181818182,0,0,0.693181818181818,0
"ttmk1",1,2016-08-06,2016-08-06,1,1,0,1,1,1,0
"vinzzenzo",1,2016-08-06,2016-08-06,1,1,0,1,0,0,0
"watsa01",169,2016-08-06,2022-10-30,2277,0.0742204655248133,0.171597633136095,0.727810650887574,0.27810650887574,0.142011834319527,0.0532544378698225
"xeque_mate_brasil",1,2016-08-06,2016-08-06,1,1,0,1,0,0,0
"xerxxerx",1,2016-08-06,2016-08-06,1,1,0,0,1,0,0
"xuorig",885,2016-08-06,2024-10-10,2988,0.296184738955823,0.138983050847458,0.867796610169492,0.0915254237288136,0,0.00790960451977401
"zachy008",7,2016-08-06,2017-04-29,267,0.0262172284644195,0,0.142857142857143,0,1,0
"A73X",348,2016-08-07,2019-04-29,996,0.349397590361446,0.014367816091954,0.770114942528736,0.316091954022989,0.00862068965517241,0
"AAAAAAAAAW",1,2016-08-07,2016-08-07,1,1,0,1,0,1,0
"AESantasier",53,2016-08-07,2016-11-23,109,0.486238532110092,0,0.358490566037736,0.0566037735849057,0.886792452830189,0
"Achezeta",76,2016-08-07,2021-06-11,1770,0.0429378531073446,0.0657894736842105,0.894736842105263,0.197368421052632,0,0.157894736842105
"AtikSlimani",3,2016-08-07,2016-08-11,5,0.6,0,0,0,1,0
"Berahman",1,2016-08-07,2016-08-07,1,1,0,0,0,0,0
"Buongy",6,2016-08-07,2016-08-16,10,0.6,0,0.5,0.166666666666667,0.833333333333333,0
"DavidOsori0118",4,2016-08-07,2016-08-10,4,1,0,1,0,0.25,0
"Dheer",5,2016-08-07,2016-10-03,58,0.0862068965517241,0,0.4,0,0.8,0
"Eduarov",595,2016-08-07,2021-06-05,1764,0.337301587301587,0.159663865546218,0.759663865546218,0.00336134453781513,0.122689075630252,0.00168067226890756
"Essiroble",569,2016-08-07,2024-05-04,2828,0.201202263083451,0.305799648506151,0.704745166959578,0.268892794376098,0.131810193321617,0.00527240773286467
"Giulio90",17,2016-08-07,2016-10-10,65,0.261538461538462,0,0.0588235294117647,0,1,0
"Herculait",467,2016-08-07,2024-03-21,2784,0.167744252873563,0,0.246252676659529,0.182012847965739,0.00642398286937901,0.693790149892934
"I_Win",10,2016-08-07,2016-08-19,13,0.769230769230769,0,0.2,0,0.9,0
"Ichackaev",4,2016-08-07,2016-11-28,114,0.0350877192982456,0,0,0,1,0
"Implicit",394,2016-08-07,2019-06-15,1043,0.377756471716203,0.00253807106598985,0.956852791878173,0.266497461928934,0.111675126903553,0
"LALAKEBAP",11,2016-08-07,2016-08-21,15,0.733333333333333,0,1,0.272727272727273,0.0909090909090909,0
"Oceanrace",319,2016-08-07,2022-02-09,2013,0.158469945355191,0.106583072100313,0.448275862068966,0.0689655172413793,0.699059561128527,0
"OlehSm",355,2016-08-07,2024-08-17,2933,0.121036481418343,0.0028169014084507,0.870422535211268,0.228169014084507,0.00845070422535211,0
"PingMaster",1,2016-08-07,2016-08-07,1,1,0,1,1,0,0
"PuppyCakes",478,2016-08-07,2020-01-24,1266,0.377567140600316,0.0146443514644351,0.99163179916318,0.0230125523012552,0.100418410041841,0
"Saitamaopm",1,2016-08-07,2016-08-07,1,1,0,1,1,0,0
"UndermineCJL",4,2016-08-07,2016-08-12,6,0.666666666666667,0,0.25,0.75,0,0
"Vitaly51",805,2016-08-07,2021-04-13,1711,0.470485096434833,0.515527950310559,0,0,0.481987577639752,0.0062111801242236
"WhiteClouds",12,2016-08-07,2017-12-05,486,0.0246913580246914,0,0.833333333333333,0.0833333333333333,0.166666666666667,0
"agustemy",85,2016-08-07,2021-03-29,1696,0.0501179245283019,0.0235294117647059,0.8,0.223529411764706,0.0352941176470588,0
"alexhough",1,2016-08-07,2016-08-07,1,1,0,0,0,1,0
"alhomay",544,2016-08-07,2023-10-20,2631,0.20676548840745,0.955882352941177,0.03125,0.0110294117647059,0.0128676470588235,0.0257352941176471
"anilatakisi",1,2016-08-07,2016-08-07,1,1,0,1,0,0,0
