"username","total_count","earliest","latest","career_length","play_freq","percent_rapid","percent_Blitz","percent_bullet","percent_classic","percent_puzzle"
"garmen",872,2016-07-04,2024-06-14,2903,0.300378918360317,0.0470183486238532,0.146788990825688,0.0711009174311927,0.0252293577981651,0.872706422018349
"haalantavez",2,2016-07-04,2016-07-05,2,1,0,0,0.5,0.5,0
"iRuslan73",107,2016-07-04,2017-12-26,541,0.197781885397412,0,0.0186915887850467,0.0186915887850467,1,0
"jorgecuesta",24,2016-07-04,2016-07-29,26,0.923076923076923,0,0.958333333333333,0.125,0.0833333333333333,0
"lmdmfilipe",369,2016-07-04,2024-09-19,3000,0.123,0.0867208672086721,0.739837398373984,0.00542005420054201,0.040650406504065,0.300813008130081
"lolilo75",1,2016-07-04,2016-07-04,1,1,0,1,1,1,0
"macku01",2,2016-07-04,2016-07-08,5,0.4,0,0,0,0.5,0
"mansoori_sasan",1,2016-07-04,2016-07-04,1,1,0,0,0,1,0
"matemaster1222",10,2016-07-04,2021-02-15,1688,0.00592417061611374,0.3,0,0.1,0.7,0
"mohmedkh",116,2016-07-04,2017-07-03,365,0.317808219178082,0,1,0,0.00862068965517241,0
"musti94",74,2016-07-04,2016-10-16,105,0.704761904761905,0,0,0,1,0
"nadira94",426,2016-07-04,2024-10-09,3020,0.141059602649007,0.0563380281690141,0.0422535211267606,0.751173708920188,0.00234741784037559,0.136150234741784
"natsu_hadder",4,2016-07-04,2016-07-07,4,1,0,0.25,0,1,0
"pedroheredi",2099,2016-07-04,2024-06-02,2891,0.726046350743687,0.252501191043354,0.751310147689376,0.0176274416388757,0.00619342544068604,0.00190566936636494
"pfrank8",1166,2016-07-04,2024-10-09,3020,0.386092715231788,0.0283018867924528,0.903087478559177,0.0317324185248714,0.000857632933104631,0.219554030874786
"pierre0909",2,2016-07-04,2016-07-06,3,0.666666666666667,0,0.5,0,1,0
"rejo06130",19,2016-07-04,2023-11-29,2705,0.00702402957486137,0,0.0526315789473684,0,0.210526315789474,0.842105263157895
"renu_goye",36,2016-07-04,2021-01-13,1655,0.0217522658610272,0.0833333333333333,0.0277777777777778,0,0.888888888888889,0.0555555555555556
"roberto123456",1,2016-07-04,2016-07-04,1,1,0,0,0,1,0
"rrdc03",1,2016-07-04,2016-07-04,1,1,0,1,0,0,0
"sachajo",314,2016-07-04,2023-05-01,2493,0.125952667468913,0.0286624203821656,0.71656050955414,0.363057324840764,0,0.00318471337579618
"sararainbow82",22,2016-07-04,2017-08-04,397,0.0554156171284635,0,0.0909090909090909,0,0.909090909090909,0
"sexyasmygame",3,2016-07-04,2016-07-21,18,0.166666666666667,0,0.333333333333333,0,0.666666666666667,0
"stealifsh",1,2016-07-04,2016-07-04,1,1,0,1,0,1,0
"syriaaaa",5,2016-07-04,2016-07-13,10,0.5,0,0.2,0,0.6,0
"twinklePinkle",1,2016-07-04,2016-07-04,1,1,0,1,0,0,0
"vydik14",472,2016-07-04,2024-10-03,3014,0.156602521566025,0.00635593220338983,0.718220338983051,0.328389830508475,0.0190677966101695,0.122881355932203
"ymj",1,2016-07-04,2016-07-04,1,1,0,0,0,1,0
"you_know_who",44,2016-07-04,2018-12-03,883,0.0498301245753114,0,0.886363636363636,0.181818181818182,0.0909090909090909,0
"zobexll",5,2016-07-04,2016-08-02,30,0.166666666666667,0,0,0,1,0
"AFKMario",68,2016-07-05,2024-02-08,2775,0.0245045045045045,0.0147058823529412,0.632352941176471,0.147058823529412,0.0441176470588235,0.0147058823529412
"AMahfouz",1,2016-07-05,2016-07-05,1,1,0,0,0,0,0
"Aparecido_jr",8,2016-07-05,2016-08-12,39,0.205128205128205,0,1,0,0,0
"Art19372672u2ejd",1,2016-07-05,2016-07-05,1,1,0,0,0,0,0
"ChessOfZueira",25,2016-07-05,2016-09-19,77,0.324675324675325,0,0.92,0,0.08,0
"DavletovR",630,2016-07-05,2023-07-12,2564,0.245709828393136,0,0.96031746031746,0.00158730158730159,0.0492063492063492,0.00634920634920635
"FirstTimeChess1",8,2016-07-05,2016-07-30,26,0.307692307692308,0,0.125,0,1,0
"GlexX",6,2016-07-05,2016-10-07,95,0.0631578947368421,0,0.5,0.666666666666667,0.666666666666667,0
"IWILLDESTROYU",2,2016-07-05,2016-07-09,5,0.4,0,0,1,0,0
"Jleicht",1,2016-07-05,2016-07-05,1,1,0,1,0,0,0
"Johnson7",500,2016-07-05,2024-04-30,2857,0.175008750437522,0,0.006,0.004,0.062,0.936
"Krypt",1,2016-07-05,2016-07-05,1,1,0,0,0,0,0
"Lais77",2,2016-07-05,2016-07-22,18,0.111111111111111,0,0.5,0,1,0
"Limao261134",243,2016-07-05,2019-03-07,976,0.248975409836066,0.135802469135802,0.51440329218107,0.0411522633744856,0.395061728395062,0.00411522633744856
"Louisiana__Knight",2,2016-07-05,2016-07-06,2,1,0,0.5,1,0,0
"MarkoChess23",35,2016-07-05,2016-10-01,89,0.393258426966292,0,0.485714285714286,0.0857142857142857,0.8,0
"OperationJH",2,2016-07-05,2016-07-07,3,0.666666666666667,0,0,0.5,0.5,0
"Rector1",1,2016-07-05,2016-07-05,1,1,0,0,1,0,0
"Sanji05",12,2016-07-05,2017-06-05,336,0.0357142857142857,0,0.5,0.5,0.25,0
"Saschaeny",1,2016-07-05,2016-07-05,1,1,0,1,0,0,0
"SilvioSilva",5,2016-07-05,2016-07-23,19,0.263157894736842,0,0.8,0.2,0.6,0
"TheMasterG",2,2016-07-05,2016-07-07,3,0.666666666666667,0,0.5,0.5,1,0
"Treehouse512",1520,2016-07-05,2024-09-29,3009,0.505151213027584,0.632894736842105,0.221052631578947,0.00131578947368421,0.230921052631579,0.00328947368421053
"UNMSM",1,2016-07-05,2016-07-05,1,1,0,1,0,0,0
"Xoughk",2,2016-07-05,2016-07-06,2,1,0,0,0,1,0
"Zermelos_Choice",5,2016-07-05,2016-07-14,10,0.5,0,0,0,0.4,0
"abienetyhz",53,2016-07-05,2022-09-02,2251,0.0235450910706353,0.0188679245283019,0.339622641509434,0.0188679245283019,0.641509433962264,0.0943396226415094
"amagaristos",1302,2016-07-05,2024-10-09,3019,0.43126863199735,0.0176651305683564,0.981566820276498,0.160522273425499,0.00460829493087558,0.0130568356374808
"ani13",22,2016-07-05,2017-05-21,321,0.0685358255451713,0,0.136363636363636,0.454545454545455,0.181818181818182,0
"apsanouni",70,2016-07-05,2019-07-27,1118,0.0626118067978533,0.0857142857142857,0.471428571428571,0.428571428571429,0.0857142857142857,0
"basjibozoek",9,2016-07-05,2016-08-28,55,0.163636363636364,0,0.111111111111111,0,0,0
"cortes1972",70,2016-07-05,2024-09-16,2996,0.0233644859813084,0.285714285714286,0.685714285714286,0.4,0,0.0714285714285714
"croqueuse",741,2016-07-05,2024-09-13,2993,0.247577681256265,0.00269905533063428,0.307692307692308,0.782726045883941,0.00269905533063428,0.00809716599190283
"dinischzhen",1,2016-07-05,2016-07-05,1,1,0,1,0,0,0
"emma01",8,2016-07-05,2016-08-12,39,0.205128205128205,0,0.5,0.125,0.5,0
"handuk86",24,2016-07-05,2021-09-28,1912,0.0125523012552301,0,0.0416666666666667,0,0.958333333333333,0
"hassassin82",1,2016-07-05,2016-07-05,1,1,0,1,0,0,0
"javadf14",23,2016-07-05,2016-08-10,37,0.621621621621622,0,1,0.0434782608695652,0,0
"kaapertabuk",1,2016-07-05,2016-07-05,1,1,0,0,0,1,0
"kafirpapa",29,2016-07-05,2023-10-11,2655,0.0109227871939736,0.172413793103448,0.724137931034483,0.275862068965517,0.206896551724138,0
"karpovdu33670",1,2016-07-05,2016-07-05,1,1,0,1,0,0,0
"knight123back",1,2016-07-05,2016-07-05,1,1,0,1,0,0,0
"l1est",1,2016-07-05,2016-07-05,1,1,0,0,0,1,0
"lex1990",5,2016-07-05,2016-07-29,25,0.2,0,0,0.2,0.8,0
"lisan",2,2016-07-05,2016-07-07,3,0.666666666666667,0,0,0,1,0
"maestroseba",12,2016-07-05,2016-11-18,137,0.0875912408759124,0,0.416666666666667,0,0.916666666666667,0
"martinvallejos",217,2016-07-05,2018-07-14,740,0.293243243243243,0.211981566820276,0.0276497695852535,0,0.778801843317972,0
"msa811",233,2016-07-05,2024-10-07,3017,0.0772290354656944,0.0257510729613734,0.00429184549356223,0.00429184549356223,0.0214592274678112,0.952789699570815
"pa3te",3,2016-07-05,2022-06-04,2161,0.001388246182323,0.333333333333333,1,0,0,0
"pawntakespawn",389,2016-07-05,2019-02-12,953,0.408184679958027,0,0.498714652956298,0.552699228791774,0.107969151670951,0
"presh",5,2016-07-05,2016-11-12,131,0.0381679389312977,0,1,0,0,0
"qwewqeqwe123",3,2016-07-05,2016-07-07,3,1,0,0,0,1,0
"renszl",10,2016-07-05,2016-10-31,119,0.0840336134453782,0,0,0.2,1,0
"scaranin",433,2016-07-05,2024-10-09,3019,0.143424975157337,0.0254041570438799,0.829099307159353,0.0092378752886836,0.0161662817551963,0.157043879907621
"scudeller_jp",19,2016-07-05,2016-08-12,39,0.487179487179487,0,0.157894736842105,0,0.947368421052632,0
"sf503",3,2016-07-05,2020-09-08,1527,0.00196463654223969,0,0.333333333333333,0.666666666666667,0,0
"shahar2604",887,2016-07-05,2024-09-09,2989,0.296754767480763,0.0529875986471251,0.645997745208568,0.0811724915445321,0.234498308906426,0.118376550169109
"siexs",340,2016-07-05,2024-07-10,2928,0.116120218579235,0.332352941176471,0.347058823529412,0.0235294117647059,0.426470588235294,0.0352941176470588
"speakfriend",2,2016-07-05,2016-07-06,2,1,0,1,0.5,0,0
"stalepretzel",27,2016-07-05,2020-07-31,1488,0.0181451612903226,0,0.703703703703704,0.111111111111111,0,0.296296296296296
"teteyy",44,2016-07-05,2019-10-08,1191,0.036943744752309,0.863636363636364,0.113636363636364,0.0681818181818182,0.113636363636364,0
"wytn1ck",1,2016-07-05,2016-07-05,1,1,0,0,0,1,0
"xmen3000",77,2016-07-05,2020-06-10,1437,0.0535838552540014,0.623376623376623,0.051948051948052,0.038961038961039,0.376623376623377,0
"zmarks22",415,2016-07-05,2024-03-27,2823,0.147006730428622,0.00481927710843374,0.612048192771084,0.334939759036145,0.0433734939759036,0.0072289156626506
"AGAHOSEEIN",6,2016-07-06,2016-08-07,33,0.181818181818182,0,0.166666666666667,0,1,0
"Adri94",1,2016-07-06,2016-07-06,1,1,0,1,0,1,0
"AsetAlke",1,2016-07-06,2016-07-06,1,1,0,1,0,0,0
"Chandu71",27,2016-07-06,2016-08-22,48,0.5625,0,0.62962962962963,0.111111111111111,0.888888888888889,0
"DagDarginec",2,2016-07-06,2019-02-05,945,0.00211640211640212,0.5,0.5,0,0,0
"Damexta",8,2016-07-06,2016-07-16,11,0.727272727272727,0,0.125,0,1,0
"EvgeniI_149",2,2016-07-06,2016-07-07,2,1,0,0,0,1,0
"Fanny974",19,2016-07-06,2024-01-07,2742,0.00692924872355945,0.157894736842105,0.315789473684211,0.0526315789473684,0.684210526315789,0
"GMbadYourdad",33,2016-07-06,2017-01-07,186,0.17741935483871,0,0,0,1,0
"Gary_mx08",1,2016-07-06,2016-07-06,1,1,0,0,0,1,0
"HaHaHeHeHoHo",1,2016-07-06,2016-07-06,1,1,0,1,0,0,0
"IIIeuH",2332,2016-07-06,2024-10-10,3019,0.772441205697251,0.00343053173241852,0.485849056603774,0.521012006861063,0.0853344768439108,0.172384219554031
"Infectors",6,2016-07-06,2021-02-13,1684,0.00356294536817102,0.166666666666667,0.666666666666667,0.333333333333333,0.5,0
"Kiki248",132,2016-07-06,2018-09-10,797,0.165621079046424,0.151515151515152,0.568181818181818,0.242424242424242,0.234848484848485,0
"Lamburgini",63,2016-07-06,2018-11-15,863,0.0730011587485516,0.380952380952381,0.0952380952380952,0.0317460317460317,0.571428571428571,0
"LeonardoVelazco",113,2016-07-06,2024-09-13,2992,0.0377673796791444,0.0442477876106195,0.68141592920354,0.407079646017699,0.212389380530973,0.0884955752212389
"Pekenio99",22,2016-07-06,2020-09-17,1535,0.0143322475570033,0.409090909090909,0,0,0.909090909090909,0
"Salamaaa",3,2016-07-06,2016-07-11,6,0.5,0,0.333333333333333,0.333333333333333,1,0
"Sardi45",123,2016-07-06,2017-01-12,191,0.643979057591623,0,0.00813008130081301,0,1,0
"Sartorium",65,2016-07-06,2018-07-26,751,0.0865512649800266,0.169230769230769,0.0307692307692308,0.0153846153846154,0.830769230769231,0
"Shemyaka2",23,2016-07-06,2022-01-08,2013,0.0114257327372081,0,0.695652173913043,0.434782608695652,0.565217391304348,0
"SimpleXEE",1,2016-07-06,2016-07-06,1,1,0,0,0,1,0
"SystematicRedundancy",5,2016-07-06,2017-06-19,349,0.0143266475644699,0,0.2,0.4,0.4,0
"TCA1001New",1,2016-07-06,2016-07-06,1,1,0,0,0,1,0
"Thunderpaq",5,2016-07-06,2016-07-11,6,0.833333333333333,0,1,0,0,0
"Victorloow",30,2016-07-06,2017-08-25,416,0.0721153846153846,0,0.133333333333333,0.0666666666666667,0.366666666666667,0
"WilliamBreighner",5,2016-07-06,2017-06-26,356,0.0140449438202247,0,1,0,0.2,0
"ademkovych",9,2016-07-06,2016-11-18,136,0.0661764705882353,0,0.111111111111111,0.111111111111111,0.777777777777778,0
"ajsw",1,2016-07-06,2016-07-06,1,1,0,1,0,0,0
"ayberk4515",1,2016-07-06,2016-07-06,1,1,0,0,0,1,0
"bigdawg6",2,2016-07-06,2016-07-07,2,1,0,1,0.5,1,0
"billonachess",136,2016-07-06,2017-04-13,282,0.482269503546099,0,0.419117647058824,0.0220588235294118,0.882352941176471,0
"bouboulolodu33670",1,2016-07-06,2016-07-06,1,1,0,1,0,0,0
"brle69",73,2016-07-06,2021-08-27,1879,0.038850452368281,0.315068493150685,0.945205479452055,0.342465753424658,0.123287671232877,0
"calotmul96",458,2016-07-06,2024-10-09,3018,0.151756129887343,0.62882096069869,0.233624454148472,0.0152838427947598,0.218340611353712,0.120087336244541
"chessknight2001",1540,2016-07-06,2024-10-06,3015,0.51077943615257,0.0123376623376623,0.262987012987013,0.844805194805195,0.012987012987013,0.00714285714285714
"csmedlen2000",3,2016-07-06,2016-08-26,52,0.0576923076923077,0,0,0,0,0
"easy_player",2,2016-07-06,2016-07-07,2,1,0,0,0,1,0
"ejay15",397,2016-07-06,2021-12-04,1978,0.200707785642063,0.27455919395466,0.586901763224181,0.569269521410579,0.103274559193955,0
"eliazechess",3,2016-07-06,2018-07-04,729,0.00411522633744856,0,0.666666666666667,0.333333333333333,0.333333333333333,0
"espem1992",1186,2016-07-06,2024-10-06,3015,0.393366500829187,0,0.904721753794266,0.0699831365935919,0.0801011804384486,0
"fearlessottomanian",1,2016-07-06,2016-07-06,1,1,0,1,0,0,0
"fnaum",163,2016-07-06,2024-09-09,2988,0.0545515394912985,0.0184049079754601,0.742331288343558,0.0184049079754601,0.00613496932515337,0.0552147239263804
"fredkiratch",6,2016-07-06,2016-09-12,69,0.0869565217391304,0,0,0,1,0
"gkky",1,2016-07-06,2016-07-06,1,1,0,0,0,1,0
"gtz_jvr",1881,2016-07-06,2024-10-10,3019,0.623053991387877,0.800637958532695,0.013290802764487,0.012227538543328,0.197235513024987,0
"huriyenur",7,2016-07-06,2016-08-03,29,0.241379310344828,0,0,0,0.714285714285714,0
"kebabsurpatte",1,2016-07-06,2016-07-06,1,1,0,1,0,0,0
"kid_of_chess",70,2016-07-06,2023-11-12,2686,0.0260610573343261,0.0428571428571429,0.857142857142857,0,0.114285714285714,0.1
"laraknight26",2,2016-07-06,2016-08-20,46,0.0434782608695652,0,1,0.5,0,0
"liudmila",305,2016-07-06,2019-07-11,1101,0.277020890099909,0.298360655737705,0.636065573770492,0.0163934426229508,0.242622950819672,0
"mike32989",45,2016-07-06,2016-09-20,77,0.584415584415584,0,0,0,1,0
"nameofausername6",1,2016-07-06,2016-07-06,1,1,0,0,0,1,0
"noctambu",14,2016-07-06,2016-11-07,125,0.112,0,0.0714285714285714,0,1,0
"oviato",90,2016-07-06,2024-09-04,2983,0.0301709688233322,0,0.911111111111111,0.0111111111111111,0.1,0.0555555555555556
"pR1zm",445,2016-07-06,2024-03-10,2805,0.158645276292335,0.262921348314607,0.00898876404494382,0.435955056179775,0.114606741573034,0.280898876404494
"pixza",1435,2016-07-06,2024-10-09,3018,0.475480450629556,0.145644599303136,0.871080139372822,0.00139372822299652,0.0738675958188153,0.00139372822299652
"renene",22,2016-07-06,2016-07-28,23,0.956521739130435,0,0,0,1,0
"rohanthegreatest2001",406,2016-07-06,2021-05-27,1787,0.227196418578623,0,0.312807881773399,0.810344827586207,0.00985221674876847,0.00246305418719212
"sencho",1,2016-07-06,2016-07-06,1,1,0,0,0,1,0
"sughanya_81",2,2016-07-06,2016-07-14,9,0.222222222222222,0,0,0,0.5,0
"superdanno",525,2016-07-06,2023-10-28,2671,0.196555597154624,0,0.998095238095238,0.0133333333333333,0.00571428571428571,0.00380952380952381
"tesozg80",1,2016-07-06,2016-07-06,1,1,0,0,0,1,0
"tsereteli",2,2016-07-06,2016-07-07,2,1,0,0.5,0,0.5,0
"umutakdenizz",7,2016-07-06,2016-08-03,29,0.241379310344828,0,0,0,0.857142857142857,0
"veryhighhopes",2,2016-07-06,2016-07-07,2,1,0,0,0,1,0
"vibhor_15",1169,2016-07-06,2024-08-03,2951,0.396136902744832,0.0213857998289136,0.37125748502994,0.738237810094098,0.00171086398631309,0.0786997433704021
"youssef666",253,2016-07-06,2022-02-15,2051,0.12335446123842,0.640316205533597,0.371541501976285,0,0,0.0711462450592885
"AMH2016",11,2016-07-07,2016-07-25,19,0.578947368421053,0,1,0,0,0
"Ahmetsimsek",15,2016-07-07,2024-09-19,2997,0.005005005005005,0,0.933333333333333,0,0.0666666666666667,0
"All1n4th3w1n",3,2016-07-07,2016-07-11,5,0.6,0,0,0,1,0
"Barnabas2",13,2016-07-07,2020-07-14,1469,0.00884955752212389,0.692307692307692,0.153846153846154,0,0.0769230769230769,0.307692307692308
"BlackMan7",17,2016-07-07,2016-07-26,20,0.85,0,0,0,1,0
"Byrk25",229,2016-07-07,2021-05-29,1788,0.128076062639821,0.109170305676856,0.213973799126638,0.00873362445414847,0.707423580786026,0.00873362445414847
"DrMaher",1798,2016-07-07,2022-04-08,2102,0.855375832540438,0.630144605116796,0.0350389321468298,0.00278086763070078,0.375973303670745,0
"DrewBurton",3,2016-07-07,2016-09-23,79,0.0379746835443038,0,0.666666666666667,0,0.333333333333333,0
"Eraldo123",1,2016-07-07,2016-07-07,1,1,0,1,0,0,0
"GeorgeSkaki2520",1,2016-07-07,2016-07-07,1,1,0,1,1,1,0
"GianniBishop",37,2016-07-07,2021-08-26,1877,0.0197123068726692,0.162162162162162,0.675675675675676,0.243243243243243,0.297297297297297,0
"Goldenjoker",15,2016-07-07,2016-07-22,16,0.9375,0,1,0,0,0
"Icedcapp",445,2016-07-07,2024-03-26,2820,0.157801418439716,0.175280898876404,0.429213483146067,0.384269662921348,0.101123595505618,0.051685393258427
"LaCarmen",1,2016-07-07,2016-07-07,1,1,0,0,1,0,0
"LovevsDeath",3,2016-07-07,2016-07-09,3,1,0,1,0,0,0
"Manne1980",50,2016-07-07,2018-06-17,711,0.070323488045007,0.06,0,0,1,0
"MaxCarlsen",1,2016-07-07,2016-07-07,1,1,0,0,0,1,0
"Muraliraju",1,2016-07-07,2016-07-07,1,1,0,0,0,0,0
"Novato10",1086,2016-07-07,2024-10-07,3015,0.360199004975124,0.186003683241252,0.774401473296501,0.784530386740331,0.109576427255985,0.00920810313075507
"PawnGame4",1,2016-07-07,2016-07-07,1,1,0,1,0,1,0
"Ruzigor",1,2016-07-07,2016-07-07,1,1,0,1,0,0,0
"Tan0204",6,2016-07-07,2016-07-26,20,0.3,0,1,0,0,0
"VictorAlves1",1,2016-07-07,2016-07-07,1,1,0,0,0,1,0
"Vinicius044",4,2016-07-07,2016-07-29,23,0.173913043478261,0,0.5,0,0.25,0
"adelaweiwei",4,2016-07-07,2016-07-20,14,0.285714285714286,0,1,0,0,0
"aisiai",566,2016-07-07,2024-06-25,2911,0.1944349020955,0.0300353356890459,0,0,0.0671378091872792,0.924028268551237
"almasesabz",1,2016-07-07,2016-07-07,1,1,0,0,1,0,0
"amad60",298,2016-07-07,2017-10-20,471,0.632696390658174,0,1,0.00335570469798658,0,0
"bl7a",1,2016-07-07,2016-07-07,1,1,0,0,0,1,0
"blissfully",21,2016-07-07,2023-11-11,2684,0.00782414307004471,0,0.0476190476190476,0.142857142857143,0.523809523809524,0
"borisenkon",148,2016-07-07,2017-10-31,482,0.307053941908714,0,0.837837837837838,0.0743243243243243,0.777027027027027,0
"btccja",5,2016-07-07,2016-09-19,75,0.0666666666666667,0,0,0.2,0.8,0
"chalestales",275,2016-07-07,2024-10-10,3018,0.0911199469847581,0.00727272727272727,0.96,0.08,0,0.08
"chesster3145",41,2016-07-07,2024-07-26,2942,0.0139360978925901,0.0975609756097561,0.804878048780488,0.0731707317073171,0,0.121951219512195
"chkkk1",10,2016-07-07,2017-01-29,207,0.0483091787439614,0,0.7,0.4,0.5,0
"dtammzer",1,2016-07-07,2016-07-07,1,1,0,0,0,1,0
"fernandio",1,2016-07-07,2016-07-07,1,1,0,0,1,1,0
"gabrielsanchez1999",14,2016-07-07,2016-10-20,106,0.132075471698113,0,0.0714285714285714,0,0.857142857142857,0
"gogreen86",19,2016-07-07,2022-08-13,2229,0.00852400179452669,0,0.578947368421053,0,0,0.526315789473684
"hector115",2,2016-07-07,2016-07-08,2,1,0,0,0.5,0,0
"hfdd",1,2016-07-07,2016-07-07,1,1,0,0,0,1,0
"ilya28",1761,2016-07-07,2024-10-10,3018,0.583499005964215,0.00795002839295855,0.20954003407155,0.940942646223736,0,0.0664395229982964
"immortalsaw",11,2016-07-07,2017-08-08,398,0.0276381909547739,0,0.454545454545455,0.272727272727273,0.272727272727273,0
"infantrydiv",137,2016-07-07,2023-07-15,2565,0.053411306042885,0.0437956204379562,0.357664233576642,0.583941605839416,0.160583941605839,0.306569343065693
"jh65",1,2016-07-07,2016-07-07,1,1,0,0,0,1,0
"jsieng1992",6,2016-07-07,2016-07-20,14,0.428571428571429,0,0.5,0.166666666666667,1,0
"kwidzynmaster",170,2016-07-07,2022-04-26,2120,0.080188679245283,0.0117647058823529,0.0117647058823529,0.0176470588235294,0.982352941176471,0
"lllbbb",1,2016-07-07,2016-07-07,1,1,0,0,0,1,0
"mani86",461,2016-07-07,2024-09-12,2990,0.154180602006689,0.68763557483731,0.156182212581345,0.143167028199566,0.284164859002169,0.0281995661605206
"mendthegown",1829,2016-07-07,2024-10-05,3013,0.607036176568204,0.046473482777474,0.523236741388737,0.612356478950246,0.0962274466921815,0.135593220338983
"mohammadjavadokhovat",3,2016-07-07,2016-07-09,3,1,0,0.333333333333333,0,1,0
"nb5",1,2016-07-07,2016-07-07,1,1,0,0,0,1,0
"ofirshukrun74",719,2016-07-07,2018-09-06,792,0.907828282828283,0.342141863699583,0.789986091794159,0.394993045897079,0.543810848400556,0
"orestispro",4,2016-07-07,2016-07-15,9,0.444444444444444,0,1,0,0.25,0
"orion444",85,2016-07-07,2016-12-06,153,0.555555555555556,0,0.952941176470588,0.411764705882353,0.0117647058823529,0
"pomidorka43",1,2016-07-07,2016-07-07,1,1,0,0,1,1,0
"saltvedt",583,2016-07-07,2024-05-04,2859,0.203917453655124,0.0754716981132075,0.773584905660377,0.0445969125214408,0.135506003430532,0
"sasan2",1,2016-07-07,2016-07-07,1,1,0,0,0,1,0
"serg1979",114,2016-07-07,2018-04-06,639,0.178403755868545,0.043859649122807,0.0087719298245614,0,0.947368421052632,0
"sirus1348",3,2016-07-07,2016-07-18,12,0.25,0,0,0,1,0
"src86",5,2016-07-07,2016-07-11,5,1,0,1,0.2,0,0
"tuliogustavo",3,2016-07-07,2016-07-23,17,0.176470588235294,0,1,0,0,0
"u76",1,2016-07-07,2016-07-07,1,1,0,0,0,1,0
"viniciusqsm",1658,2016-07-07,2024-10-09,3017,0.549552535631422,0.800361881785283,0.00301568154402895,0.00120627261761158,0.199034981905911,0
"xava94",5,2016-07-07,2016-07-28,22,0.227272727272727,0,0.2,0,1,0
"yyumi66",16,2016-07-07,2021-08-01,1852,0.00863930885529158,0,0.25,0.125,0.625,0.0625
"zoky1309",252,2016-07-07,2023-07-08,2558,0.0985144644253323,0.257936507936508,0.722222222222222,0.30952380952381,0.0873015873015873,0.00396825396825397
"zuzia1998",2,2016-07-07,2016-07-13,7,0.285714285714286,0,0,0,1,0
"Amirhsh",1,2016-07-08,2016-07-08,1,1,0,0,1,1,0
"Angel_Gabriel",4,2016-07-08,2016-08-30,54,0.0740740740740741,0,0,0,1,0
"Boar222",2,2016-07-08,2016-07-09,2,1,0,0.5,0.5,0,0
"CharlySandoval",12,2016-07-08,2017-08-02,391,0.030690537084399,0,0,0,1,0
"Dima61",5,2016-07-08,2016-07-14,7,0.714285714285714,0,0,0,1,0
"Enterchess2016",1085,2016-07-08,2024-10-10,3017,0.359628770301624,0.000921658986175115,1,0.00184331797235023,0.000921658986175115,0.00276497695852535
